2304	3459.656339	14658595840	6637078	346.751831	2754840444	7300928
2336	1066.272113	15569044552	6822690	351.912392	2953640708	7505104
2368	1150.753751	16271161904	7010862	365.082902	3149318620	7712096
2400	1153.783283	17089161580	7201594	392.062542	3341188284	7921904
2432	1671.299192	17821451820	7394886	403.023608	3528421888	8134528
2464	1254.194190	18633683580	7590738	410.035629	3710251128	8349968
2496	1352.671531	19406416716	7789150	427.632262	3885823096	8568224
2528	1372.554397	20194385328	7990122	453.834791	4054299156	8789296
2560	5745.312767	20978078848	8193654	484.792193	4214794368	9013184
