6096	62691270	11410821	27249677	11410821
6160	63995008	11645409	27803845	11645409
6224	65361858	11882191	28413526	11882191
6288	66593743	12122296	28880430	12122295
6352	67850402	12402225	29364199	12402224
6416	69586778	12657918	30330866	12657917
6480	70935304	12905266	30890891	12905265
6544	72315826	13154845	31475193	13154844
6608	73664170	13407323	32019499	13407322
