6096	434773283	93607755	404281002	93607755
6160	444082178	95581988	412949046	95581985
6224	453227077	97579794	421441018	97579794
6288	462730439	99595289	430290155	99595289
6352	472064444	101634405	438957727	101634405
6416	481762235	103691102	447987909	103691102
6480	491285359	105771551	456831104	105771551
6544	501177622	107869470	466042374	107869470
6608	510889801	109991213	475061115	109991206
