6096	52337739	8051086	16038238	8051086
6160	53395736	8217992	16329265	8217992
6224	54513729	8386476	16672409	8386476
6288	55593347	8556918	16969157	8556918
6352	56658605	8729188	17243513	8729188
6416	57835080	8902636	17621066	8902636
6480	58921090	9078152	17900097	9078152
6544	60141157	9255047	18305258	9255047
6608	61248737	9434186	18589804	9434186
