6096	259644390	50893909	225881957	50893909
6160	265341695	51965919	230873512	51965919
6224	270931367	53050877	235741143	53050877
6288	276449212	54147713	240529114	54147713
6352	281920257	55257880	245263139	55257880
6416	287855647	56374682	250463300	56374682
6480	293676428	57504506	255532184	57504504
6544	299420067	58646207	260516086	58646205
6608	305112806	59801340	265441956	59801338
